order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,currency,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix,item_count,gross_merchandise_value,freight_value,unique_products,main_category,monetary,payment_count,max_installments,main_payment_type
col_order_0003764,col_customer_0003764,returned,2025-12-01 08:38:10,2025-12-03 05:23:10,2025-12-04 12:23:10,2025-12-13 18:23:10,2025-12-11 08:38:10,COP,col_unique_002633,medellin,antioquia,050,3.0,284800.0,53200.0,3.0,deportes,338000.0,1.0,1.0,tarjeta_debito
col_order_0003765,col_customer_0003765,canceled,2024-03-15 18:52:46,2024-03-15 21:47:46,,,2024-03-18 18:52:46,COP,col_unique_002634,barranquilla,atlantico,080,3.0,335100.0,53600.0,3.0,mascotas,388700.0,1.0,1.0,transferencia
col_order_0003766,col_customer_0003766,delivered,2024-06-13 18:52:46,2024-06-15 05:42:46,2024-06-16 03:42:46,2024-06-20 22:42:46,2024-06-26 18:52:46,COP,col_unique_002634,barranquilla,atlantico,080,5.0,1206100.0,116600.0,5.0,moda,1322700.0,1.0,6.0,credito_bnpl
col_order_0003767,col_customer_0003767,delivered,2024-08-12 22:52:46,2024-08-14 03:20:46,2024-08-16 12:20:46,2024-08-26 02:20:46,2024-08-17 22:52:46,COP,col_unique_002634,barranquilla,atlantico,080,2.0,239900.0,32600.0,2.0,deportes,272500.0,1.0,1.0,contra_entrega
col_order_0003768,col_customer_0003768,canceled,2025-01-31 14:52:46,2025-02-02 06:47:46,,,,COP,col_unique_002634,barranquilla,atlantico,080,5.0,1350300.0,113800.0,5.0,celulares,1464100.0,1.0,1.0,contra_entrega
col_order_0003769,col_customer_0003769,canceled,2025-06-29 01:52:46,2025-07-01 01:13:46,,,2025-07-10 01:52:46,COP,col_unique_002634,barranquilla,atlantico,080,3.0,851700.0,84400.0,3.0,tecnologia,936100.0,2.0,3.0,bono_regalo
col_order_0003770,col_customer_0003770,delivered,2025-09-11 23:52:46,2025-09-12 12:50:46,2025-09-15 01:50:46,2025-09-21 01:50:46,2025-09-17 23:52:46,COP,col_unique_002634,barranquilla,unknown,,2.0,162500.0,36600.0,2.0,belleza,199100.0,1.0,1.0,transferencia
col_order_0003771,col_customer_0003771,shipped,2024-08-09 15:08:01,2024-08-10 10:57:01,2024-08-13 05:57:01,,2024-08-20 15:08:01,COP,col_unique_002635,bucaramanga,santander,680,1.0,75400.0,14200.0,1.0,libros,89600.0,1.0,1.0,transferencia
col_order_0003772,col_customer_0003772,delivered,2024-11-13 23:08:01,2024-11-14 04:58:01,2024-11-16 10:58:01,2024-11-18 23:58:01,2024-11-23 23:08:01,COP,col_unique_002635,bucaramanga,santander,680,1.0,78300.0,15100.0,1.0,mercado,93400.0,1.0,1.0,transferencia
col_order_0003773,col_customer_0003773,delivered,2025-02-04 21:08:01,2025-02-05 10:29:01,2025-02-06 02:29:01,2025-02-17 21:29:01,2025-02-07 21:08:01,COP,col_unique_002635,bucaramanga,santander,680,1.0,145500.0,13500.0,1.0,moda,159000.0,1.0,1.0,tarjeta_credito
col_order_0003774,col_customer_0003774,delivered,2025-02-09 10:57:34,2025-02-10 23:57:34,2025-02-13 00:57:34,2025-02-22 15:57:34,2025-02-15 10:57:34,COP,col_unique_002636,bogota,bogota d.c.,110,1.0,121000.0,13400.0,1.0,juguetes,134400.0,1.0,1.0,tarjeta_credito
col_order_0003775,col_customer_0003775,canceled,2024-08-30 18:32:04,2024-08-31 08:11:04,,,,COP,col_unique_002637,chia,cundinamarca,250,1.0,147900.0,19200.0,1.0,deportes,167100.0,1.0,1.0,tarjeta_debito
col_order_0003776,col_customer_0003776,delivered,2024-05-06 06:23:52,2024-05-06 11:35:52,2024-05-08 18:35:52,2024-05-15 07:35:52,2024-05-14 06:23:52,COP,col_unique_002638,cartagena,bolivar,130,2.0,328200.0,41300.0,2.0,hogar,369500.0,2.0,1.0,tarjeta_credito
col_order_0003777,col_customer_0003777,returned,2024-07-13 02:30:07,2024-07-13 04:30:07,2024-07-14 07:30:07,2024-07-19 17:30:07,2024-07-22 02:30:07,COP,col_unique_002639,pereira,risaralda,660,2.0,198700.0,30800.0,2.0,juguetes,229500.0,1.0,1.0,tarjeta_credito
col_order_0003778,col_customer_0003778,delivered,2025-06-10 16:36:16,2025-06-12 10:27:16,2025-06-14 19:27:16,2025-06-18 18:27:16,2025-06-17 16:36:16,COP,col_unique_002640,bucaramanga,santander,680,1.0,166000.0,16300.0,1.0,hogar,182300.0,1.0,1.0,tarjeta_credito
col_order_0003779,col_customer_0003779,delivered,2025-09-19 23:36:16,2025-09-20 08:12:16,2025-09-20 18:12:16,2025-10-03 13:12:16,2025-09-23 23:36:16,COP,col_unique_002640,bucaramanga,santander,680,2.0,1338200.0,89200.0,2.0,celulares,1427400.0,1.0,3.0,tarjeta_credito
col_order_0003780,col_customer_0003780,returned,2025-03-11 16:36:10,2025-03-12 10:40:10,2025-03-15 11:40:10,2025-03-19 02:40:10,2025-03-25 16:36:10,COP,col_unique_002641,santa marta,magdalena,470,2.0,767400.0,74400.0,2.0,electrodomesticos,841800.0,1.0,12.0,credito_bnpl
col_order_0003781,col_customer_0003781,delivered,2025-06-12 19:29:24,2025-06-13 04:48:24,2025-06-13 17:48:24,2025-06-23 20:48:24,2025-06-15 19:29:24,COP,col_unique_002642,tunja,boyaca,150,4.0,331900.0,69800.0,4.0,belleza,401700.0,2.0,1.0,transferencia
col_order_0003782,col_customer_0003782,delivered,2024-02-27 16:45:17,2024-02-28 15:32:17,2024-03-01 10:32:17,2024-03-12 15:32:17,2024-03-10 16:45:17,COP,col_unique_002643,manizales,caldas,170,2.0,220700.0,41500.0,2.0,mercado,262200.0,1.0,1.0,contra_entrega
col_order_0003783,col_customer_0003783,delivered,2024-07-26 21:58:40,2024-07-28 14:37:40,2024-07-29 10:37:40,2024-08-05 03:37:40,2024-07-30 21:58:40,COP,col_unique_002644,monteria,cordoba,230,2.0,857100.0,64500.0,2.0,electrodomesticos,921600.0,2.0,1.0,bono_regalo
col_order_0003784,col_customer_0003784,processing,2024-12-22 21:58:40,2024-12-24 08:29:40,,,2024-12-31 21:58:40,COP,col_unique_002644,monteria,cordoba,230,1.0,479900.0,35700.0,1.0,celulares,515600.0,1.0,1.0,contra_entrega
col_order_0003785,col_customer_0003785,delivered,2025-05-31 03:58:40,2025-05-31 12:55:40,2025-06-02 09:55:40,2025-06-09 07:55:40,2025-06-04 03:58:40,COP,col_unique_002644,monteria,cordoba,230,1.0,76400.0,27700.0,1.0,mercado,104100.0,1.0,1.0,transferencia
col_order_0003786,col_customer_0003786,returned,2025-09-02 10:58:40,2025-09-03 04:03:40,2025-09-06 03:03:40,2025-09-13 03:03:40,2025-09-07 10:58:40,COP,col_unique_002644,monteria,cordoba,230,3.0,334200.0,75100.0,3.0,moda,409300.0,2.0,3.0,tarjeta_credito
col_order_0003787,col_customer_0003787,delivered,2025-11-29 06:58:40,2025-11-29 10:31:40,2025-12-03 00:31:40,2025-12-13 00:31:40,2025-12-05 06:58:40,COP,col_unique_002644,monteria,cordoba,230,2.0,909800.0,96300.0,2.0,electrodomesticos,1006100.0,1.0,3.0,credito_bnpl
col_order_0003788,col_customer_0003788,canceled,2024-04-01 13:42:43,2024-04-02 14:21:43,,,,COP,col_unique_002645,tunja,boyaca,150,,,,,,,,,
col_order_0003789,col_customer_0003789,delivered,2024-04-20 05:28:02,2024-04-21 01:14:02,2024-04-23 02:14:02,2024-05-03 15:14:02,2024-04-26 05:28:02,COP,col_unique_002646,medellin,antioquia,050,1.0,210900.0,23300.0,1.0,deportes,234200.0,1.0,1.0,tarjeta_credito
col_order_0003790,col_customer_0003790,returned,2024-12-12 06:12:35,2024-12-12 23:04:35,2024-12-14 22:04:35,2024-12-26 04:04:35,2024-12-25 06:12:35,COP,col_unique_002647,medellin,antioquia,050,1.0,788000.0,57100.0,1.0,celulares,845100.0,1.0,1.0,transferencia
col_order_0003791,col_customer_0003791,canceled,2024-09-12 07:45:54,2024-09-13 20:42:54,,,2024-09-24 07:45:54,COP,col_unique_002648,cartagena,bolivar,130,4.0,508700.0,80900.0,4.0,deportes,589600.0,2.0,3.0,tarjeta_credito
col_order_0003792,col_customer_0003792,delivered,2025-02-08 08:53:33,2025-02-10 06:11:33,2025-02-12 18:11:33,2025-02-15 15:11:33,2025-02-20 08:53:33,COP,col_unique_002649,barranquilla,atlantico,080,2.0,308300.0,36700.0,2.0,deportes,345000.0,1.0,1.0,tarjeta_debito
col_order_0003793,col_customer_0003793,canceled,2025-04-23 09:52:56,2025-04-24 10:35:56,,,,COP,col_unique_002650,cali,valle del cauca,760,1.0,179100.0,13300.0,1.0,salud,192400.0,1.0,3.0,tarjeta_credito
col_order_0003794,col_customer_0003794,delivered,2025-06-28 18:02:15,2025-06-29 03:31:15,2025-06-29 13:31:15,2025-07-09 10:31:15,2025-07-01 18:02:15,COP,col_unique_002651,bogota,bogota d.c.,110,1.0,72100.0,8900.0,1.0,mercado,81000.0,1.0,6.0,tarjeta_credito
col_order_0003795,col_customer_0003795,delivered,2025-08-15 08:02:15,2025-08-15 12:57:15,2025-08-17 00:57:15,2025-08-22 12:57:15,2025-08-27 08:02:15,COP,col_unique_002651,bogota,bogota d.c.,110,1.0,258700.0,22400.0,1.0,tecnologia,281100.0,1.0,1.0,bono_regalo
col_order_0003796,col_customer_0003796,canceled,2024-08-14 20:05:36,2024-08-15 16:44:36,,,2024-08-26 20:05:36,COP,col_unique_002652,medellin,antioquia,050,,,,,,,,,
col_order_0003797,col_customer_0003797,delivered,2024-10-06 21:55:54,2024-10-07 21:58:54,2024-10-11 14:58:54,2024-10-15 05:58:54,2024-10-11 21:55:54,COP,col_unique_002653,cali,valle del cauca,760,2.0,596300.0,54300.0,2.0,celulares,650600.0,1.0,6.0,credito_bnpl
col_order_0003798,col_customer_0003798,delivered,2025-07-15 10:07:40,2025-07-16 22:18:40,2025-07-20 20:18:40,2025-07-27 02:18:40,2025-07-27 10:07:40,COP,col_unique_002654,medellin,antioquia,050,1.0,100700.0,18000.0,1.0,mercado,118700.0,1.0,1.0,transferencia
col_order_0003799,col_customer_0003799,delivered,2025-01-04 00:22:27,2025-01-05 18:02:27,2025-01-09 03:02:27,2025-01-14 05:02:27,2025-01-12 00:22:27,COP,col_unique_002655,chia,cundinamarca,250,1.0,117700.0,16300.0,1.0,salud,134000.0,1.0,1.0,transferencia
col_order_0003800,col_customer_0003800,returned,2024-09-18 12:30:45,2024-09-19 17:56:45,2024-09-23 16:56:45,2024-09-27 03:56:45,2024-09-28 12:30:45,COP,col_unique_002656,villavicencio,meta,500,1.0,128100.0,19100.0,1.0,belleza,147200.0,1.0,1.0,transferencia
col_order_0003801,col_customer_0003801,delivered,2024-11-30 22:30:45,2024-12-02 16:16:45,2024-12-06 09:16:45,2024-12-13 20:16:45,2024-12-07 22:30:45,COP,col_unique_002656,villavicencio,meta,500,1.0,213200.0,25300.0,1.0,accesorios_moto,238500.0,1.0,3.0,tarjeta_credito
col_order_0003802,col_customer_0003802,delivered,2025-02-21 23:30:45,2025-02-23 21:27:45,2025-02-24 10:27:45,2025-02-27 23:27:45,2025-03-07 23:30:45,COP,col_unique_002656,villavicencio,meta,500,2.0,384100.0,40800.0,2.0,deportes,424900.0,1.0,3.0,tarjeta_credito
col_order_0003803,col_customer_0003803,returned,2025-05-06 15:30:45,2025-05-08 04:43:45,2025-05-10 04:43:45,2025-05-15 03:43:45,2025-05-14 15:30:45,COP,col_unique_002656,villavicencio,meta,500,1.0,94200.0,18900.0,1.0,belleza,113100.0,1.0,1.0,contra_entrega
col_order_0003804,col_customer_0003804,delivered,2025-03-10 06:51:11,2025-03-11 21:46:11,2025-03-14 02:46:11,2025-03-16 22:46:11,2025-03-18 06:51:11,COP,col_unique_002657,santa marta,magdalena,470,1.0,170600.0,23200.0,1.0,hogar,193800.0,1.0,3.0,credito_bnpl
col_order_0003805,col_customer_0003805,delivered,2025-05-08 04:51:11,2025-05-09 05:00:11,2025-05-12 20:00:11,2025-05-18 02:00:11,2025-05-13 04:51:11,COP,col_unique_002657,santa marta,magdalena,470,1.0,106700.0,24200.0,1.0,mercado,130900.0,1.0,1.0,transferencia
col_order_0003806,col_customer_0003806,delivered,2024-10-01 08:27:27,2024-10-03 01:30:27,2024-10-05 07:30:27,2024-10-17 06:30:27,2024-10-07 08:27:27,COP,col_unique_002658,medellin,antioquia,050,2.0,210400.0,30600.0,2.0,mercado,241000.0,2.0,3.0,tarjeta_credito
col_order_0003807,col_customer_0003807,delivered,2025-01-11 01:27:27,2025-01-13 01:23:27,2025-01-16 15:23:27,2025-01-27 09:23:27,2025-01-25 01:27:27,COP,col_unique_002658,medellin,antioquia,050,1.0,89500.0,9800.0,1.0,salud,99300.0,1.0,1.0,tarjeta_credito
col_order_0003808,col_customer_0003808,shipped,2025-04-15 04:27:27,2025-04-15 09:49:27,2025-04-17 00:49:27,,2025-04-24 04:27:27,COP,col_unique_002658,medellin,antioquia,050,1.0,622600.0,22000.0,1.0,electrodomesticos,644600.0,1.0,1.0,tarjeta_credito
col_order_0003809,col_customer_0003809,delivered,2024-07-01 21:41:40,2024-07-02 11:04:40,2024-07-06 11:04:40,2024-07-14 22:04:40,2024-07-05 21:41:40,COP,col_unique_002659,cali,valle del cauca,760,2.0,310900.0,28800.0,2.0,deportes,339700.0,1.0,3.0,tarjeta_credito
col_order_0003810,col_customer_0003810,delivered,2024-12-04 10:41:40,2024-12-05 06:40:40,2024-12-08 01:40:40,2024-12-17 10:40:40,2024-12-16 10:41:40,COP,col_unique_002659,cali,valle del cauca,760,1.0,221400.0,17500.0,1.0,hogar,238900.0,1.0,1.0,tarjeta_debito
col_order_0003811,col_customer_0003811,delivered,2024-11-11 21:22:14,2024-11-12 19:13:14,2024-11-16 19:13:14,2024-11-29 17:13:14,2024-11-21 21:22:14,COP,col_unique_002660,manizales,caldas,170,1.0,131300.0,23500.0,1.0,deportes,154800.0,1.0,1.0,transferencia
col_order_0003812,col_customer_0003812,delivered,2025-01-17 09:52:14,2025-01-17 16:45:14,2025-01-18 21:45:14,2025-01-25 05:45:14,2025-01-24 09:52:14,COP,col_unique_002661,popayan,cauca,190,2.0,218700.0,50300.0,2.0,hogar,251200.0,1.0,6.0,tarjeta_credito
col_order_0003813,col_customer_0003813,delivered,2025-05-25 20:52:14,2025-05-27 04:20:14,2025-05-28 13:20:14,2025-06-03 22:20:14,2025-06-04 20:52:14,COP,col_unique_002661,popayan,cauca,190,1.0,124300.0,27500.0,1.0,hogar,151800.0,1.0,1.0,transferencia
col_order_0003814,col_customer_0003814,delivered,2025-08-21 02:52:14,2025-08-22 17:06:14,2025-08-25 18:06:14,2025-09-02 20:06:14,2025-09-03 02:52:14,COP,col_unique_002661,popayan,cauca,190,3.0,850000.0,108200.0,3.0,electrodomesticos,958200.0,1.0,1.0,transferencia
col_order_0003815,col_customer_0003815,returned,2025-12-05 18:52:14,2025-12-06 11:53:14,2025-12-08 14:53:14,2025-12-15 14:53:14,2025-12-09 18:52:14,COP,col_unique_002661,popayan,cauca,190,1.0,515400.0,38400.0,1.0,electrodomesticos,567700.0,1.0,1.0,contra_entrega
col_order_0003816,col_customer_0003816,delivered,2024-04-11 21:56:43,2024-04-13 00:51:43,2024-04-14 01:51:43,2024-04-17 20:51:43,2024-04-17 21:56:43,COP,col_unique_002662,bogota,bogota d.c.,110,1.0,106900.0,14700.0,1.0,juguetes,121600.0,1.0,3.0,tarjeta_credito
col_order_0003817,col_customer_0003817,delivered,2024-12-15 12:16:14,2024-12-15 14:10:14,2024-12-16 06:10:14,2024-12-20 13:10:14,2024-12-21 12:16:14,COP,col_unique_002663,monteria,cordoba,230,1.0,102100.0,25200.0,1.0,moda,127300.0,1.0,1.0,transferencia
col_order_0003818,col_customer_0003818,delivered,2025-03-09 06:16:14,2025-03-10 04:56:14,2025-03-11 09:56:14,2025-03-17 18:56:14,2025-03-15 06:16:14,COP,col_unique_002663,monteria,cordoba,230,2.0,828500.0,76700.0,2.0,belleza,905200.0,1.0,1.0,contra_entrega
col_order_0003819,col_customer_0003819,shipped,2025-07-06 05:16:14,2025-07-06 10:25:14,2025-07-10 10:25:14,,2025-07-15 05:16:14,COP,col_unique_002663,monteria,cordoba,230,1.0,222100.0,25900.0,1.0,hogar,248000.0,1.0,3.0,tarjeta_credito
col_order_0003820,col_customer_0003820,delivered,2024-03-15 03:56:29,2024-03-17 02:48:29,2024-03-19 20:48:29,2024-03-27 12:48:29,2024-03-26 03:56:29,COP,col_unique_002664,barranquilla,atlantico,080,1.0,694800.0,38700.0,1.0,celulares,733500.0,1.0,1.0,transferencia
col_order_0003821,col_customer_0003821,delivered,2025-05-03 15:13:19,2025-05-05 13:36:19,2025-05-09 04:36:19,2025-05-11 15:36:19,2025-05-06 15:13:19,COP,col_unique_002665,manizales,caldas,170,1.0,206900.0,24100.0,1.0,mascotas,231000.0,1.0,1.0,tarjeta_debito
col_order_0003822,col_customer_0003822,returned,2024-03-16 17:57:31,2024-03-17 17:28:31,2024-03-19 08:28:31,2024-03-26 17:28:31,2024-03-23 17:57:31,COP,col_unique_002666,cali,valle del cauca,760,1.0,73300.0,15500.0,1.0,belleza,88800.0,1.0,6.0,credito_bnpl
col_order_0003823,col_customer_0003823,shipped,2024-12-05 05:32:49,2024-12-07 03:02:49,2024-12-11 00:02:49,,2024-12-12 05:32:49,COP,col_unique_002667,villavicencio,meta,500,1.0,121900.0,15000.0,1.0,moda,136900.0,2.0,1.0,tarjeta_credito
col_order_0003824,col_customer_0003824,delivered,2024-04-25 12:08:13,2024-04-27 00:00:13,2024-04-29 07:00:13,2024-05-11 11:00:13,2024-05-09 12:08:13,COP,col_unique_002668,manizales,caldas,170,1.0,251900.0,30900.0,1.0,tecnologia,282800.0,2.0,1.0,tarjeta_credito
col_order_0003825,col_customer_0003825,delivered,2024-12-14 15:44:54,2024-12-16 05:59:54,2024-12-17 06:59:54,2024-12-25 02:59:54,2024-12-17 15:44:54,COP,col_unique_002669,cartagena,bolivar,130,1.0,157500.0,16000.0,1.0,deportes,184100.0,1.0,3.0,tarjeta_credito
col_order_0003826,col_customer_0003826,delivered,2025-02-17 23:46:44,2025-02-18 00:57:44,2025-02-21 14:57:44,2025-02-23 07:57:44,2025-02-27 23:46:44,COP,col_unique_002670,armenia,quindio,630,1.0,595400.0,26500.0,1.0,tecnologia,631500.0,1.0,3.0,tarjeta_credito
col_order_0003827,col_customer_0003827,returned,2025-07-14 23:46:44,2025-07-15 13:11:44,2025-07-18 11:11:44,2025-07-21 19:11:44,2025-07-22 23:46:44,COP,col_unique_002670,armenia,quindio,630,1.0,121000.0,21700.0,1.0,juguetes,142700.0,1.0,1.0,transferencia
col_order_0003828,col_customer_0003828,delivered,2025-05-03 07:42:18,2025-05-03 08:24:18,2025-05-06 00:24:18,2025-05-10 03:24:18,2025-05-12 07:42:18,COP,col_unique_002671,unknown,bogota d.c.,,4.0,490200.0,67000.0,4.0,belleza,557200.0,1.0,3.0,tarjeta_credito
col_order_0003829,col_customer_0003829,canceled,2025-05-05 13:22:52,2025-05-05 16:57:52,,,2025-05-19 13:22:52,COP,col_unique_002672,barranquilla,atlantico,080,,,,,,,,,
col_order_0003830,col_customer_0003830,delivered,2024-09-19 02:10:42,2024-09-20 21:31:42,2024-09-24 11:31:42,2024-09-27 02:31:42,2024-10-01 02:10:42,COP,col_unique_002673,pasto,narino,520,1.0,217100.0,25400.0,1.0,accesorios_moto,242500.0,1.0,1.0,contra_entrega
col_order_0003831,col_customer_0003831,delivered,2024-08-12 10:07:45,2024-08-14 04:08:45,2024-08-16 14:08:45,2024-08-27 20:08:45,2024-08-26 10:07:45,COP,col_unique_002674,bogota,bogota d.c.,110,1.0,1025900.0,24900.0,1.0,electrodomesticos,1050800.0,1.0,12.0,tarjeta_credito
col_order_0003832,col_customer_0003832,delivered,2024-11-12 17:19:46,2024-11-13 17:46:46,2024-11-17 15:46:46,2024-11-30 01:46:46,2024-11-21 17:19:46,COP,col_unique_002675,barranquilla,atlantico,080,2.0,594900.0,13800.0,2.0,belleza,642200.0,1.0,12.0,tarjeta_credito
col_order_0003833,col_customer_0003833,delivered,2025-03-14 03:19:46,2025-03-14 18:33:46,2025-03-16 08:33:46,2025-03-19 22:33:46,2025-03-21 03:19:46,COP,col_unique_002675,barranquilla,atlantico,080,2.0,622300.0,34600.0,2.0,moda,656900.0,1.0,6.0,tarjeta_credito
col_order_0003834,col_customer_0003834,delivered,2024-08-23 17:21:36,2024-08-25 03:56:36,2024-08-27 11:56:36,2024-08-30 22:56:36,2024-08-31 17:21:36,COP,col_unique_002676,unknown,atlantico,080,1.0,560600.0,47900.0,1.0,tecnologia,608500.0,1.0,1.0,contra_entrega
col_order_0003835,col_customer_0003835,delivered,2024-07-16 07:51:26,2024-07-17 15:43:26,2024-07-21 12:43:26,2024-07-25 18:43:26,2024-07-19 07:51:26,COP,col_unique_002677,bucaramanga,santander,680,2.0,257600.0,40200.0,2.0,deportes,297800.0,1.0,6.0,credito_bnpl
col_order_0003836,col_customer_0003836,delivered,2024-02-14 11:35:14,2024-02-14 16:56:14,2024-02-17 11:56:14,2024-02-24 01:56:14,2024-02-26 11:35:14,COP,col_unique_002678,bogota,bogota d.c.,110,4.0,1106000.0,94200.0,4.0,celulares,1200200.0,1.0,3.0,tarjeta_credito
col_order_0003837,col_customer_0003837,delivered,2024-05-04 11:17:45,2024-05-04 20:52:45,2024-05-06 01:52:45,2024-05-09 02:52:45,2024-05-17 11:17:45,COP,col_unique_002679,barranquilla,atlantico,080,2.0,688000.0,57300.0,2.0,celulares,745300.0,1.0,3.0,tarjeta_credito
col_order_0003838,col_customer_0003838,delivered,2024-04-11 21:54:17,2024-04-13 04:38:17,2024-04-14 13:38:17,2024-04-23 19:38:17,2024-04-24 21:54:17,COP,col_unique_002680,neiva,huila,410,1.0,69600.0,21200.0,1.0,libros,90800.0,1.0,1.0,tarjeta_debito
col_order_0003839,col_customer_0003839,returned,2024-06-28 17:54:17,2024-06-29 07:26:17,2024-06-30 03:26:17,2024-07-01 08:26:17,2024-07-12 17:54:17,COP,col_unique_002680,neiva,huila,410,3.0,431400.0,64400.0,3.0,belleza,495800.0,1.0,1.0,contra_entrega
col_order_0003840,col_customer_0003840,delivered,2024-09-21 12:54:17,2024-09-21 21:35:17,2024-09-24 18:35:17,2024-10-05 01:35:17,2024-09-29 12:54:17,COP,col_unique_002680,neiva,huila,410,1.0,121300.0,18300.0,1.0,moda,139600.0,1.0,1.0,tarjeta_credito
col_order_0003841,col_customer_0003841,delivered,2024-11-06 04:54:17,2024-11-06 10:15:17,2024-11-07 10:15:17,2024-11-13 05:15:17,2024-11-09 04:54:17,COP,col_unique_002680,neiva,huila,410,1.0,103500.0,17100.0,1.0,moda,120600.0,1.0,1.0,tarjeta_credito
col_order_0003842,col_customer_0003842,delivered,2025-06-09 21:32:51,2025-06-11 20:26:51,2025-06-12 18:26:51,2025-06-19 07:26:51,2025-06-23 21:32:51,COP,col_unique_002681,bogota,bogota d.c.,110,2.0,213800.0,34900.0,2.0,belleza,248700.0,1.0,3.0,credito_bnpl
col_order_0003843,col_customer_0003843,returned,2025-06-21 03:32:39,2025-06-21 14:03:39,2025-06-23 11:03:39,2025-06-26 10:03:39,2025-07-04 03:32:39,COP,col_unique_002682,santa marta,magdalena,470,1.0,453400.0,40600.0,1.0,celulares,494000.0,1.0,1.0,transferencia
col_order_0003844,col_customer_0003844,returned,2025-11-29 12:32:39,2025-11-30 23:05:39,2025-12-02 10:05:39,2025-12-13 12:05:39,2025-12-03 12:32:39,COP,col_unique_002682,santa marta,magdalena,470,2.0,653700.0,62100.0,2.0,hogar,715500.0,1.0,1.0,transferencia
col_order_0003845,col_customer_0003845,returned,2024-04-19 11:25:12,2024-04-21 05:03:12,2024-04-23 08:03:12,2024-05-02 12:03:12,2024-05-01 11:25:12,COP,col_unique_002683,chia,cundinamarca,250,1.0,121100.0,14800.0,1.0,juguetes,135900.0,1.0,1.0,transferencia
col_order_0003846,col_customer_0003846,delivered,2025-06-17 11:56:00,2025-06-19 03:07:00,2025-06-20 07:07:00,2025-06-30 12:07:00,2025-06-23 11:56:00,COP,col_unique_002684,medellin,antioquia,050,2.0,670300.0,37600.0,2.0,hogar,707900.0,1.0,1.0,tarjeta_credito
col_order_0003847,col_customer_0003847,delivered,2025-03-02 04:29:19,2025-03-02 21:23:19,2025-03-06 05:23:19,2025-03-14 15:23:19,2025-03-15 04:29:19,COP,col_unique_002685,cali,valle del cauca,760,3.0,1012000.0,91200.0,3.0,electrodomesticos,1103200.0,1.0,6.0,tarjeta_credito
col_order_0003848,col_customer_0003848,delivered,2025-01-28 09:07:44,2025-01-28 12:41:44,2025-01-29 21:41:44,2025-02-05 01:41:44,2025-02-05 09:07:44,COP,col_unique_002686,cucuta,norte de santander,540,1.0,117300.0,14400.0,1.0,deportes,131700.0,1.0,1.0,contra_entrega
col_order_0003849,col_customer_0003849,canceled,2024-05-05 19:31:53,2024-05-06 16:51:53,,,2024-05-08 19:31:53,COP,col_unique_002687,bogota,bogota d.c.,110,,,,,,,,,
