order_id,payment_sequential,payment_type,payment_installments,payment_value,currency
col_order_0003815,1,contra_entrega,1,567700.00,COP
col_order_0003816,1,tarjeta_credito,3,121600.00,COP
col_order_0003817,1,transferencia,1,127300.00,COP
col_order_0003818,1,contra_entrega,1,905200.00,COP
col_order_0003819,1,tarjeta_credito,3,248000.00,COP
col_order_0003820,1,transferencia,1,733500.00,COP
col_order_0003821,1,tarjeta_debito,1,231000.00,COP
col_order_0003822,1,credito_bnpl,6,88800.00,COP
col_order_0003823,1,tarjeta_credito,1,89900.00,COP
col_order_0003823,2,transferencia,1,47000.00,COP
col_order_0003824,1,tarjeta_credito,1,71600.00,COP
col_order_0003824,2,transferencia,1,211200.00,COP
col_order_0003825,1,tarjeta_credito,3,184100.00,COP
col_order_0003826,1,tarjeta_credito,3,631500.00,COP
col_order_0003827,1,transferencia,1,142700.00,COP
col_order_0003828,1,tarjeta_credito,3,557200.00,COP
col_order_0003830,1,contra_entrega,1,242500.00,COP
col_order_0003831,1,tarjeta_credito,12,1050800.00,COP
col_order_0003832,1,tarjeta_credito,12,642200.00,COP
col_order_0003833,1,tarjeta_credito,6,656900.00,COP
col_order_0003834,1,contra_entrega,1,608500.00,COP
col_order_0003835,1,credito_bnpl,6,297800.00,COP
col_order_0003836,1,tarjeta_credito,3,1200200.00,COP
col_order_0003837,1,tarjeta_credito,3,745300.00,COP
col_order_0003838,1,tarjeta_debito,1,90800.00,COP
col_order_0003839,1,contra_entrega,1,495800.00,COP
col_order_0003840,1,tarjeta_credito,1,139600.00,COP
col_order_0003841,1,tarjeta_credito,1,120600.00,COP
col_order_0003842,1,credito_bnpl,3,248700.00,COP
col_order_0003843,1,transferencia,1,494000.00,COP
col_order_0003844,1,transferencia,1,715500.00,COP
col_order_0003845,1,transferencia,1,135900.00,COP
col_order_0003846,1,tarjeta_credito,1,707900.00,COP
col_order_0003847,1,tarjeta_credito,6,1103200.00,COP
col_order_0003848,1,contra_entrega,1,131700.00,COP
col_order_0003850,1,tarjeta_credito,3,870000.00,COP
col_order_0003851,1,bono_regalo,,556600.00,COP
col_order_0003852,1,transferencia,1,106100.00,COP
col_order_0003853,1,tarjeta_debito,1,125300.00,COP
col_order_0003855,1,tarjeta_credito,6,521000.00,COP
col_order_0003856,1,transferencia,1,215200.00,COP
col_order_0003857,1,transferencia,1,185500.00,COP
col_order_0003858,1,transferencia,1,453600.00,COP
col_order_0003859,1,tarjeta_debito,1,729600.00,COP
col_order_0003860,1,transferencia,1,293600.00,COP
col_order_0003861,1,tarjeta_credito,3,419000.00,COP
col_order_0003862,1,credito_bnpl,1,133800.00,COP
col_order_0003863,1,tarjeta_debito,1,148500.00,COP
col_order_0003864,1,tarjeta_debito,1,337500.00,COP
col_order_0003865,1,tarjeta_credito,1,118400.00,COP
col_order_0003866,1,tarjeta_debito,1,262900.00,COP
col_order_0003866,2,transferencia,1,471900.00,COP
col_order_0003867,1,tarjeta_debito,1,431200.00,COP
col_order_0003868,1,credito_bnpl,3,113600.00,COP
col_order_0003869,1,tarjeta_debito,1,81400.00,COP
col_order_0003869,2,bono_regalo,1,64400.00,COP
col_order_0003871,1,tarjeta_credito,6,216100.00,COP
col_order_0003871,2,tarjeta_credito,3,363300.00,COP
col_order_0003872,1,tarjeta_credito,1,600400.00,COP
col_order_0003873,1,contra_entrega,1,207600.00,COP
col_order_0003874,1,credito_bnpl,3,531300.00,COP
col_order_0003875,1,bono_regalo,1,1551900.00,COP
col_order_0003876,1,tarjeta_credito,3,706000.00,COP
col_order_0003877,1,tarjeta_credito,1,41200.00,COP
col_order_0003877,2,contra_entrega,1,47400.00,COP
col_order_0003878,1,tarjeta_credito,6,375500.00,COP
col_order_0003879,1,transferencia,1,841400.00,COP
col_order_0003880,1,transferencia,1,93500.00,COP
col_order_0003881,1,tarjeta_credito,3,133000.00,COP
col_order_0003882,1,transferencia,1,838100.00,COP
col_order_0003883,1,tarjeta_credito,3,227800.00,COP
col_order_0003884,1,tarjeta_credito,1,119300.00,COP
col_order_0003885,1,tarjeta_credito,1,117500.00,COP
col_order_0003886,1,tarjeta_credito,1,734400.00,COP
col_order_0003887,1,tarjeta_credito,3,463600.00,COP
col_order_0003887,2,transferencia,1,432800.00,COP
col_order_0003888,1,tarjeta_credito,1,247400.00,COP
col_order_0003889,1,tarjeta_debito,1,759000.00,COP
col_order_0003890,1,tarjeta_credito,12,500400.00,COP
col_order_0003891,1,transferencia,1,128200.00,COP
col_order_0003892,1,tarjeta_debito,1,368300.00,COP
col_order_0003893,1,transferencia,1,269000.00,COP
col_order_0003895,1,transferencia,1,139800.00,COP
col_order_0003896,1,transferencia,1,405100.00,COP
col_order_0003899,1,tarjeta_credito,6,269300.00,COP
col_order_0003900,1,tarjeta_debito,1,1127500.00,COP
col_order_0003902,1,tarjeta_credito,3,207800.00,COP
col_order_0003903,1,transferencia,1,221100.00,COP
col_order_0003904,1,transferencia,1,187300.00,COP
col_order_0003905,1,tarjeta_debito,1,1240600.00,COP
col_order_0003906,1,bono_regalo,1,1017200.00,COP
col_order_0003907,1,credito_bnpl,3,112500.00,COP
col_order_0003908,1,contra_entrega,1,130600.00,COP
col_order_0003909,1,tarjeta_credito,1,184400.00,COP
col_order_0003909,2,tarjeta_credito,3,112500.00,COP
col_order_0003910,1,bono_regalo,1,270000.00,COP
col_order_0003911,1,transferencia,1,76200.00,COP
col_order_0003912,1,,1,39800.00,COP
col_order_0003912,2,credito_bnpl,3,65700.00,COP
col_order_0003913,1,tarjeta_credito,1,112000.00,COP
col_order_0003915,1,contra_entrega,1,208200.00,COP
col_order_0003916,1,tarjeta_debito,1,645800.00,COP
col_order_0003917,1,transferencia,1,1685800.00,COP
col_order_0003918,1,tarjeta_credito,3,1280500.00,COP
col_order_0003919,1,tarjeta_debito,1,371900.00,COP
col_order_0003920,1,tarjeta_credito,1,113000.00,COP
col_order_0003921,1,tarjeta_credito,1,113400.00,COP
col_order_0003922,1,tarjeta_credito,1,1175300.00,COP
col_order_0003923,1,credito_bnpl,6,93700.00,COP
col_order_0003923,2,transferencia,1,188100.00,COP
col_order_0003924,1,transferencia,1,133800.00,COP
col_order_0003925,1,contra_entrega,1,312900.00,COP
col_order_0003926,1,transferencia,1,737600.00,COP
col_order_0003927,1,tarjeta_credito,1,125600.00,COP
col_order_0003928,1,tarjeta_credito,3,607600.00,COP
col_order_0003929,1,tarjeta_debito,1,272900.00,COP
col_order_0003930,1,tarjeta_credito,12,507700.00,COP
col_order_0003931,1,transferencia,1,602400.00,COP
col_order_0003932,1,tarjeta_debito,1,317600.00,COP
col_order_0003933,1,tarjeta_credito,18,1467600.00,COP
col_order_0003934,1,tarjeta_debito,1,138300.00,COP
col_order_0003935,1,tarjeta_debito,1,112200.00,COP
col_order_0003936,1,tarjeta_credito,3,122400.00,COP
col_order_0003937,1,tarjeta_credito,6,686000.00,COP
col_order_0003938,1,transferencia,1,474700.00,COP
col_order_0003939,1,tarjeta_credito,1,457500.00,COP
col_order_0003940,1,tarjeta_debito,1,274200.00,COP
col_order_0003941,1,tarjeta_credito,3,109900.00,COP
col_order_0003942,1,credito_bnpl,3,180100.00,COP
col_order_0003943,1,tarjeta_credito,12,1611300.00,COP
col_order_0003944,1,tarjeta_credito,1,143700.00,COP
col_order_0003945,1,tarjeta_debito,1,1335500.00,COP
col_order_0003947,1,transferencia,1,1886200.00,COP
col_order_0003948,1,credito_bnpl,1,66200.00,COP
col_order_0003948,2,bono_regalo,1,107200.00,COP
col_order_0003949,1,transferencia,1,115100.00,COP
col_order_0003950,1,credito_bnpl,3,189700.00,COP
col_order_0003952,1,tarjeta_credito,3,170800.00,COP
col_order_0003953,1,contra_entrega,1,451700.00,COP
col_order_0003954,1,contra_entrega,1,230600.00,COP
col_order_0003955,1,tarjeta_credito,3,478900.00,COP
col_order_0003956,1,tarjeta_debito,1,768000.00,COP
col_order_0003957,1,bono_regalo,1,107400.00,COP
col_order_0003958,1,tarjeta_credito,6,285700.00,COP
col_order_0003959,1,tarjeta_credito,3,1006200.00,COP
col_order_0003960,1,credito_bnpl,6,393900.00,COP
col_order_0003961,1,tarjeta_credito,1,286500.00,COP
col_order_0003961,2,tarjeta_credito,1,193900.00,COP
col_order_0003962,1,bono_regalo,1,126800.00,COP
col_order_0003963,1,transferencia,1,325100.00,COP
col_order_0003964,1,tarjeta_credito,1,198500.00,COP
col_order_0003965,1,bono_regalo,1,752100.00,COP
col_order_0003966,1,tarjeta_credito,3,583300.00,COP
col_order_0003967,1,tarjeta_credito,12,335300.00,COP
col_order_0003969,1,tarjeta_credito,3,634900.00,COP
col_order_0003970,1,transferencia,1,127700.00,COP
col_order_0003971,1,transferencia,1,198700.00,COP
col_order_0003972,1,tarjeta_credito,6,607700.00,COP
col_order_0003973,1,tarjeta_credito,1,275500.00,COP
col_order_0003974,1,tarjeta_credito,3,104000.00,COP
col_order_0003975,1,tarjeta_credito,1,150200.00,COP
col_order_0003976,1,tarjeta_credito,3,107200.00,COP
col_order_0003977,1,tarjeta_credito,1,147900.00,COP
col_order_0003978,1,credito_bnpl,3,56500.00,COP
col_order_0003978,2,transferencia,1,154100.00,COP
col_order_0003979,1,contra_entrega,1,138400.00,COP
col_order_0003980,1,tarjeta_credito,12,1330900.00,COP
col_order_0003981,1,tarjeta_credito,3,1912000.00,COP
col_order_0003982,1,contra_entrega,1,104100.00,COP
col_order_0003983,1,tarjeta_credito,1,105200.00,COP
col_order_0003983,2,tarjeta_debito,1,107700.00,COP
col_order_0003984,1,transferencia,1,114900.00,COP
col_order_0003985,1,credito_bnpl,3,1176300.00,COP
col_order_0003987,1,tarjeta_debito,1,109000.00,COP
col_order_0003988,1,tarjeta_credito,6,91100.00,COP
col_order_0003989,1,tarjeta_debito,1,326700.00,COP
col_order_0003989,2,credito_bnpl,6,203000.00,COP
col_order_0003990,1,tarjeta_credito,12,1161600.00,COP
col_order_0003991,1,tarjeta_credito,1,689900.00,COP
col_order_0003992,1,tarjeta_credito,3,220100.00,COP
col_order_0003993,1,tarjeta_credito,18,801400.00,COP
col_order_0003994,1,tarjeta_credito,12,252900.00,COP
col_order_0003995,1,tarjeta_credito,1,182700.00,COP
col_order_0003996,1,bono_regalo,1,191500.00,COP
col_order_0003997,1,tarjeta_credito,1,116400.00,COP
col_order_0003998,1,credito_bnpl,3,212600.00,COP
col_order_0003999,1,tarjeta_credito,1,1149700.00,COP
col_order_0004000,1,tarjeta_credito,6,268400.00,COP
col_order_0004001,1,contra_entrega,1,96700.00,COP
col_order_0004002,1,tarjeta_credito,1,114200.00,COP
col_order_0004003,1,tarjeta_credito,3,479200.00,COP
col_order_0004004,1,contra_entrega,1,1023800.00,COP
col_order_0004005,1,bono_regalo,1,1044100.00,COP
col_order_0004007,1,tarjeta_credito,6,141500.00,COP
col_order_0004008,1,contra_entrega,1,229600.00,COP
col_order_0004010,1,contra_entrega,1,777500.00,COP
col_order_0004011,1,,3,122900.00,COP
col_order_0004012,1,credito_bnpl,3,432300.00,COP
col_order_0004013,1,transferencia,1,114100.00,COP
col_order_0004013,2,tarjeta_credito,6,107700.00,COP
col_order_0004015,1,tarjeta_debito,1,258700.00,COP
col_order_0004016,1,contra_entrega,1,60500.00,COP
col_order_0004016,2,credito_bnpl,3,67100.00,COP
col_order_0004017,1,tarjeta_credito,3,975800.00,COP
col_order_0004018,1,tarjeta_credito,1,90200.00,COP
col_order_0004018,2,credito_bnpl,12,64300.00,COP
col_order_0004019,1,tarjeta_debito,1,781800.00,COP
col_order_0004020,1,tarjeta_credito,1,99200.00,COP
col_order_0004021,1,tarjeta_credito,1,83200.00,COP
col_order_0004022,1,bono_regalo,1,466200.00,COP
col_order_0004024,1,tarjeta_credito,6,186400.00,COP
col_order_0004025,1,tarjeta_credito,1,112000.00,COP
col_order_0004026,1,transferencia,1,99600.00,COP
col_order_0004027,1,tarjeta_credito,6,195300.00,COP
col_order_0004030,1,tarjeta_credito,1,122100.00,COP
col_order_0004031,1,tarjeta_credito,1,211500.00,COP
col_order_0004032,1,tarjeta_credito,18,812300.00,COP
col_order_0004033,1,tarjeta_credito,3,231100.00,COP
col_order_0004035,1,tarjeta_credito,6,425200.00,COP
col_order_0004036,1,transferencia,1,226500.00,COP
col_order_0004037,1,tarjeta_credito,6,155500.00,COP
col_order_0004038,1,transferencia,1,1122500.00,COP
col_order_0004039,1,transferencia,1,238100.00,COP
col_order_0004040,1,transferencia,1,791400.00,COP
col_order_0004042,1,credito_bnpl,3,992700.00,COP
col_order_0004043,1,transferencia,1,1373800.00,COP
col_order_0004044,1,tarjeta_credito,1,78400.00,COP
col_order_0004045,1,tarjeta_debito,1,665400.00,COP
col_order_0004046,1,tarjeta_credito,1,203900.00,COP
col_order_0004047,1,transferencia,1,641000.00,COP
col_order_0004049,1,contra_entrega,1,535700.00,COP
col_order_0004050,1,transferencia,1,242400.00,COP
col_order_0004051,1,credito_bnpl,12,1091300.00,COP
col_order_0004052,1,transferencia,1,200300.00,COP
col_order_0004053,1,credito_bnpl,3,192400.00,COP
col_order_0004055,1,tarjeta_debito,1,278800.00,COP
col_order_0004056,1,tarjeta_debito,1,192800.00,COP
col_order_0004057,1,transferencia,1,149400.00,COP
col_order_0004058,1,tarjeta_credito,1,158400.00,COP
col_order_0004059,1,tarjeta_credito,1,148500.00,COP
col_order_0004060,1,credito_bnpl,3,733500.00,COP
col_order_0004061,1,tarjeta_debito,1,145000.00,COP
col_order_0004062,1,tarjeta_debito,1,511600.00,COP
col_order_0004063,1,tarjeta_debito,1,33500.00,COP
col_order_0004063,2,tarjeta_credito,1,64200.00,COP
col_order_0004065,1,tarjeta_debito,1,386500.00,COP
col_order_0004066,1,credito_bnpl,3,683500.00,COP
col_order_0004067,1,tarjeta_credito,1,802700.00,COP
col_order_0004068,1,tarjeta_debito,1,75500.00,COP
col_order_0004069,1,credito_bnpl,6,449700.00,COP
col_order_0004070,1,tarjeta_credito,3,233000.00,COP
col_order_0004071,1,transferencia,1,77200.00,COP
col_order_0004072,1,tarjeta_debito,1,1064400.00,COP
col_order_0004073,1,tarjeta_credito,1,146200.00,COP
col_order_0004074,1,tarjeta_credito,3,164100.00,COP
col_order_0004076,1,contra_entrega,1,367800.00,COP
col_order_0004076,2,tarjeta_credito,1,276100.00,COP
col_order_0004077,1,tarjeta_credito,1,109000.00,COP
col_order_0004078,1,tarjeta_debito,1,548000.00,COP
col_order_0004079,1,transferencia,1,407700.00,COP
col_order_0004080,1,tarjeta_credito,1,159700.00,COP
col_order_0004081,1,tarjeta_credito,3,253400.00,COP
col_order_0004082,1,tarjeta_credito,1,316800.00,COP
col_order_0004083,1,transferencia,1,132100.00,COP
col_order_0004084,1,transferencia,1,1619900.00,COP
col_order_0004085,1,tarjeta_credito,3,468200.00,COP
col_order_0004086,1,tarjeta_debito,1,821100.00,COP
col_order_0004087,1,credito_bnpl,6,313600.00,COP
col_order_0004088,1,tarjeta_credito,1,88200.00,COP
col_order_0004089,1,tarjeta_credito,3,671300.00,COP
col_order_0004090,1,credito_bnpl,3,148000.00,COP
col_order_0004091,1,tarjeta_credito,1,115100.00,COP
col_order_0004092,1,tarjeta_credito,6,142000.00,COP
col_order_0004093,1,transferencia,1,691000.00,COP
col_order_0004096,1,credito_bnpl,3,270000.00,COP
col_order_0004097,1,credito_bnpl,3,1363800.00,COP
col_order_0004098,1,tarjeta_debito,1,148400.00,COP
col_order_0004099,1,credito_bnpl,6,127000.00,COP
col_order_0004100,1,credito_bnpl,3,268000.00,COP
col_order_0004101,1,tarjeta_credito,1,98400.00,COP
col_order_0004102,1,bono_regalo,1,221900.00,COP
col_order_0004102,2,,1,96100.00,COP
col_order_0004103,1,tarjeta_credito,6,428500.00,COP
col_order_0004103,2,tarjeta_credito,12,544100.00,COP
col_order_0004104,1,tarjeta_credito,1,140400.00,COP
col_order_0004105,1,tarjeta_credito,6,53200.00,COP
col_order_0004105,2,contra_entrega,1,66600.00,COP
col_order_0004106,1,credito_bnpl,3,43900.00,COP
col_order_0004106,2,tarjeta_credito,1,47700.00,COP
col_order_0004108,1,tarjeta_credito,3,109300.00,COP
col_order_0004109,1,contra_entrega,1,1604200.00,COP
col_order_0004110,1,credito_bnpl,3,713000.00,COP
col_order_0004112,1,contra_entrega,1,453700.00,COP
col_order_0004113,1,tarjeta_debito,1,914000.00,COP
col_order_0004114,1,tarjeta_credito,18,879600.00,COP
col_order_0004115,1,tarjeta_credito,1,778100.00,COP
col_order_0004116,1,tarjeta_debito,1,778000.00,COP
col_order_0004117,1,tarjeta_credito,1,94700.00,COP
col_order_0004118,1,tarjeta_debito,1,585400.00,COP
col_order_0004119,1,tarjeta_debito,1,190200.00,COP
col_order_0004120,1,tarjeta_credito,3,453000.00,COP
col_order_0004121,1,credito_bnpl,3,138100.00,COP
col_order_0004122,1,contra_entrega,1,115100.00,COP
col_order_0004123,1,credito_bnpl,6,904600.00,COP
col_order_0004124,1,tarjeta_debito,1,120700.00,COP
col_order_0004125,1,contra_entrega,1,333300.00,COP
col_order_0004126,1,transferencia,1,1920900.00,COP
col_order_0004127,1,tarjeta_debito,1,176500.00,COP
col_order_0004128,1,tarjeta_debito,1,376200.00,COP
col_order_0004130,1,transferencia,1,125600.00,COP
col_order_0004131,1,tarjeta_debito,1,170600.00,COP
col_order_0004132,1,tarjeta_debito,1,764500.00,COP
col_order_0004133,1,contra_entrega,1,556000.00,COP
col_order_0004134,1,tarjeta_credito,1,357300.00,COP
col_order_0004135,1,tarjeta_credito,1,56600.00,COP
col_order_0004135,2,credito_bnpl,12,141900.00,COP
col_order_0004136,1,contra_entrega,1,467300.00,COP
col_order_0004137,1,transferencia,1,442800.00,COP
col_order_0004138,1,tarjeta_credito,6,108400.00,COP
col_order_0004139,1,tarjeta_credito,6,557000.00,COP
col_order_0004141,1,transferencia,1,178500.00,COP
col_order_0004142,1,tarjeta_credito,1,217900.00,COP
col_order_0004142,2,tarjeta_debito,1,543000.00,COP
col_order_0004143,1,tarjeta_credito,3,241700.00,COP
col_order_0004144,1,tarjeta_credito,1,173700.00,COP
col_order_0004145,1,transferencia,1,392600.00,COP
col_order_0004146,1,contra_entrega,1,1279500.00,COP
col_order_0004147,1,tarjeta_credito,18,1114200.00,COP
col_order_0004148,1,transferencia,1,94400.00,COP
col_order_0004149,1,tarjeta_credito,1,193500.00,COP
col_order_0004150,1,transferencia,1,518300.00,COP
col_order_0004151,1,tarjeta_credito,1,1286700.00,COP
col_order_0004152,1,contra_entrega,1,681900.00,COP
col_order_0004152,2,tarjeta_credito,1,328700.00,COP
col_order_0004153,1,contra_entrega,1,1866700.00,COP
col_order_0004154,1,tarjeta_credito,1,241200.00,COP
col_order_0004155,1,tarjeta_debito,1,346800.00,COP
col_order_0004156,1,tarjeta_debito,1,102200.00,COP
col_order_0004157,1,tarjeta_credito,3,451000.00,COP
col_order_0004158,1,transferencia,1,661800.00,COP
col_order_0004158,2,tarjeta_credito,12,456700.00,COP
col_order_0004159,1,tarjeta_credito,1,144900.00,COP
col_order_0004160,1,tarjeta_debito,1,3927100.00,COP
col_order_0004161,1,tarjeta_credito,1,179800.00,COP
col_order_0004163,1,tarjeta_debito,1,350800.00,COP
col_order_0004165,1,transferencia,1,1073400.00,COP
col_order_0004166,1,credito_bnpl,6,181400.00,COP
col_order_0004167,1,tarjeta_credito,3,261700.00,COP
col_order_0004168,1,tarjeta_credito,6,786700.00,COP
col_order_0004169,1,tarjeta_debito,1,199000.00,COP
col_order_0004170,1,tarjeta_credito,3,122400.00,COP
col_order_0004171,1,transferencia,1,200800.00,COP
col_order_0004172,1,tarjeta_credito,1,117100.00,COP
col_order_0004173,1,contra_entrega,1,171000.00,COP
col_order_0004174,1,tarjeta_credito,1,213500.00,COP
col_order_0004175,1,tarjeta_credito,1,684400.00,COP
col_order_0004176,1,contra_entrega,1,101000.00,COP
col_order_0004177,1,bono_regalo,1,125700.00,COP
col_order_0004178,1,contra_entrega,1,487800.00,COP
col_order_0004179,1,tarjeta_credito,3,85500.00,COP
col_order_0004180,1,tarjeta_debito,1,196500.00,COP
col_order_0004181,1,tarjeta_credito,12,455100.00,COP
col_order_0004182,1,tarjeta_credito,3,921500.00,COP
col_order_0004183,1,tarjeta_debito,1,251500.00,COP
col_order_0004184,1,tarjeta_credito,6,547900.00,COP
col_order_0004185,1,tarjeta_credito,1,146900.00,COP
col_order_0004186,1,tarjeta_debito,1,140500.00,COP
col_order_0004187,1,transferencia,1,252000.00,COP
col_order_0004188,1,tarjeta_credito,6,163400.00,COP
col_order_0004189,1,credito_bnpl,12,161200.00,COP
col_order_0004190,1,contra_entrega,1,1042300.00,COP
col_order_0004191,1,tarjeta_credito,6,219300.00,COP
col_order_0004192,1,tarjeta_credito,1,642100.00,COP
col_order_0004193,1,transferencia,1,995400.00,COP
col_order_0004194,1,tarjeta_credito,3,588100.00,COP
col_order_0004195,1,tarjeta_credito,6,265100.00,COP
col_order_0004196,1,credito_bnpl,12,1816200.00,COP
col_order_0004197,1,tarjeta_credito,6,368000.00,COP
col_order_0004198,1,tarjeta_credito,1,77600.00,COP
col_order_0004199,1,credito_bnpl,,657900.00,COP
col_order_0004200,1,credito_bnpl,6,999800.00,COP
col_order_0004201,1,tarjeta_credito,12,868200.00,COP
col_order_0004203,1,credito_bnpl,3,668100.00,COP
col_order_0004203,2,tarjeta_credito,6,291400.00,COP
