customer_id,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix
col_customer_0007500,col_unique_005229,Bucaramanga,Santander,
col_customer_0007501,col_unique_005230,Cucuta,Norte de Santander,540
col_customer_0007502,col_unique_005231,Cucuta,Norte de Santander,540
col_customer_0007503,col_unique_005232,Bogota,  Bogota D.C.  ,110
col_customer_0007504,col_unique_005233,Barranquilla ,Atlantico,080
col_customer_0007505,col_unique_005234,Bogota,Bogota D.C.,110
col_customer_0007506,col_unique_005235,Cali,Valle del Cauca,760
col_customer_0007507,col_unique_005236,Bogota,Bogota D.C.,110
col_customer_0007508,col_unique_005237,Ibague,Tolima,730
col_customer_0007509,col_unique_005238,cali,Valle del Cauca,760
col_customer_0007510,col_unique_005239,Bogota,Bogota D.C.,110
col_customer_0007511,col_unique_005239,Bogota,Bogota D.C.,110
col_customer_0007512,col_unique_005240,Santa Marta,Magdalena,
col_customer_0007513,col_unique_005240,Santa Marta,Magdalena,470
col_customer_0007514,col_unique_005241,Tunja,Boyaca,150
col_customer_0007515,col_unique_005242,Barranquilla,Atlantico,080
col_customer_0007516,col_unique_005242,Barranquilla,Atlantico,080
col_customer_0007517,col_unique_005243,Medellin,Antioquia,050
col_customer_0007518,col_unique_005244,BUCARAMANGA,Santander,680
col_customer_0007519,col_unique_005245,Cartagena,Bolivar,130
col_customer_0007520,col_unique_005245,Cartagena,Bolivar,130
col_customer_0007521,col_unique_005245,Cartagena,Bolivar,130
col_customer_0007522,col_unique_005245,Cartagena,Bolivar,130
col_customer_0007523,col_unique_005245,Cartagena,Bolivar,130
col_customer_0007524,col_unique_005246,Bucaramanga,Santander,680
col_customer_0007525,col_unique_005246,Bucaramanga,santander,680
col_customer_0007526,col_unique_005247,Barranquilla,Atlantico,080
col_customer_0007527,col_unique_005248,Villavicencio,Meta ,500
col_customer_0007528,col_unique_005249,Medellin,Antioquia,050
col_customer_0007529,col_unique_005250,Medellin,Antioquia,050
col_customer_0007530,col_unique_005250,Medellin,Antioquia,050
col_customer_0007531,col_unique_005251,Medellin,Antioquia,050
col_customer_0007532,col_unique_005252,Bogota ,Bogota D.C.,110
col_customer_0007533,col_unique_005253,Cartagena,BOLIVAR,130
col_customer_0007534,col_unique_005254,Bogota,Bogota D.C.,110
col_customer_0007535,col_unique_005255,BOGOTA,Bogota D.C.,110
col_customer_0007536,col_unique_005255,Bogota,Bogota D.C.,110
col_customer_0007537,col_unique_005256,Bogota,  Bogota D.C.  ,110
col_customer_0007538,col_unique_005257,Medellin,Antioquia,050
col_customer_0007539,col_unique_005258,Bogota,Bogota D.C.,110
col_customer_0007540,col_unique_005259,Bogota,Bogota D.C.,110
col_customer_0007541,col_unique_005260,Chia,Cundinamarca,250
col_customer_0007542,col_unique_005261,Neiva,Huila,410
col_customer_0007543,col_unique_005261,Neiva,Huila,410
col_customer_0007544,col_unique_005261,Neiva,HUILA,410
col_customer_0007545,col_unique_005262,Medellin,Antioquia,050
col_customer_0007546,col_unique_005263,Pereira,Risaralda,660
col_customer_0007547,col_unique_005264,Chia,Cundinamarca,250
col_customer_0007548,col_unique_005265,Ibague,Tolima,730
col_customer_0007549,col_unique_005265,Ibague,Tolima,730
col_customer_0007550,col_unique_005266,Cartagena,Bolivar,130
col_customer_0007551,col_unique_005266,  Cartagena  ,Bolivar,130
col_customer_0007552,col_unique_005267,Medellin,Antioquia,050
col_customer_0007553,col_unique_005268,Villavicencio ,Meta,500
col_customer_0007554,col_unique_005268,Villavicencio,Meta,500
col_customer_0007555,col_unique_005268,Villavicencio,Meta,500
col_customer_0007556,col_unique_005268,Villavicencio,Meta,500
col_customer_0007557,col_unique_005268,Villavicencio,Meta,500
col_customer_0007558,col_unique_005269,CARTAGENA,Bolivar,130
col_customer_0007559,col_unique_005270,Medellin,Antioquia,050
col_customer_0007560,col_unique_005271,Santa Marta,Magdalena,470
col_customer_0007561,col_unique_005272,Medellin,Antioquia,050
col_customer_0007562,col_unique_005273,Neiva,Huila,410
col_customer_0007563,col_unique_005274,Pereira,Risaralda,660
col_customer_0007564,col_unique_005275,Barranquilla,Atlantico,080
col_customer_0007565,col_unique_005275,Barranquilla,Atlantico,080
col_customer_0007566,col_unique_005275,Barranquilla,Atlantico,080
col_customer_0007567,col_unique_005275,Barranquilla,Atlantico,080
col_customer_0007568,col_unique_005275,Barranquilla,Atlantico,080
col_customer_0007569,col_unique_005276,BUCARAMANGA,Santander,680
col_customer_0007570,col_unique_005277,Bogota,Bogota D.C.,110
col_customer_0007571,col_unique_005278,Medellin,Antioquia,050
col_customer_0007572,col_unique_005279,Cartagena,Bolivar,130
col_customer_0007573,col_unique_005280,Barranquilla,Atlantico,080
col_customer_0007574,col_unique_005281,Bogota,Bogota D.C.,110
col_customer_0007575,col_unique_005282,Pasto,Narino,520
col_customer_0007576,col_unique_005283,Popayan,Cauca,190
col_customer_0007577,col_unique_005284,Monteria,Cordoba,230
col_customer_0007578,col_unique_005285,Bogota,BOGOTA D.C.,110
col_customer_0007579,col_unique_005286,Ibague,  Tolima  ,730
col_customer_0007580,col_unique_005286,Ibague,Tolima,730
col_customer_0007581,col_unique_005287,Bogota,Bogota D.C.,110
col_customer_0007582,col_unique_005288,Medellin,Antioquia,050
col_customer_0007583,col_unique_005289,Chia,Cundinamarca,250
col_customer_0007584,col_unique_005290,Bogota ,Bogota D.C.,
col_customer_0007585,col_unique_005291,Bogota,Bogota D.C.,110
col_customer_0007586,col_unique_005291,bogota,Bogota D.C.,110
col_customer_0007587,col_unique_005291,Bogota,Bogota D.C.,110
col_customer_0007588,col_unique_005291,Bogota,bogota d.c.,110
col_customer_0007589,col_unique_005292,Bogota ,Bogota D.C. ,110
col_customer_0007590,col_unique_005293,Pasto,Narino,520
col_customer_0007591,col_unique_005294,Bogota,Bogota D.C.,110
col_customer_0007592,col_unique_005295,Bogota,Bogota D.C.,110
col_customer_0007593,col_unique_005295,Bogota,Bogota D.C.,110
col_customer_0007594,col_unique_005296,Cartagena ,Bolivar,130
col_customer_0007595,col_unique_005296,Cartagena,Bolivar,130
col_customer_0007596,col_unique_005296,Cartagena,Bolivar,130
col_customer_0007597,col_unique_005297,Cartagena,Bolivar,130
col_customer_0007598,col_unique_005297,  Cartagena  ,Bolivar,130
col_customer_0007599,col_unique_005298,Pasto,Narino,520
col_customer_0007600,col_unique_005298,Pasto,Narino,520
col_customer_0007601,col_unique_005299,Cali,  Valle del Cauca  ,760
col_customer_0007602,col_unique_005300,Popayan,Cauca,190
col_customer_0007603,col_unique_005301,Manizales,Caldas,170
col_customer_0007604,col_unique_005302,bogota,Bogota D.C.,110
col_customer_0007605,col_unique_005302,Bogota,Bogota D.C.,110
col_customer_0007606,col_unique_005303,Villavicencio,Meta,500
col_customer_0007607,col_unique_005304,Bucaramanga,Santander,680
col_customer_0007608,col_unique_005305,Cali,Valle del Cauca,760
col_customer_0007609,col_unique_005306,Chia ,Cundinamarca,250
col_customer_0007610,col_unique_005307,Medellin,Antioquia,050
col_customer_0007611,col_unique_005308,Cali,Valle del Cauca,760
col_customer_0007612,col_unique_005309,Bogota,  Bogota D.C.  ,110
col_customer_0007613,col_unique_005309,Bogota,Bogota D.C.,110
col_customer_0007614,col_unique_005309,Bogota,Bogota D.C.,
col_customer_0007615,col_unique_005309,Bogota,Bogota D.C.,110
col_customer_0007616,col_unique_005310,Ibague,Tolima,730
col_customer_0007617,col_unique_005311,Chia,Cundinamarca,250
col_customer_0007618,col_unique_005312,Bogota,Bogota D.C.,110
col_customer_0007619,col_unique_005313,Cartagena,Bolivar,130
col_customer_0007620,col_unique_005313,Cartagena,Bolivar,130
col_customer_0007621,col_unique_005313,Cartagena,Bolivar,130
col_customer_0007622,col_unique_005313,Cartagena , Bolivar,130
col_customer_0007623,col_unique_005313,Cartagena,Bolivar,130
col_customer_0007624,col_unique_005314,Barranquilla,Atlantico,080
col_customer_0007625,col_unique_005315, Medellin,Antioquia,050
col_customer_0007626,col_unique_005316,Bogota,Bogota D.C.,110
col_customer_0007627,col_unique_005317,Medellin,Antioquia,050
col_customer_0007628,col_unique_005318,Bogota,Bogota D.C.,110
col_customer_0007629,col_unique_005318,Bogota,Bogota D.C.,110
col_customer_0007630,col_unique_005318, Bogota,Bogota D.C.,110
col_customer_0007631,col_unique_005318,Bogota,Bogota D.C.,110
col_customer_0007632,col_unique_005319,Neiva,Huila,410
col_customer_0007633,col_unique_005319,Neiva,Huila,410
col_customer_0007634,col_unique_005319,Neiva,HUILA,410
col_customer_0007635,col_unique_005319,Neiva,Huila,410
col_customer_0007636,col_unique_005320,Medellin,Antioquia,050
col_customer_0007637,col_unique_005321,Bucaramanga,Santander,680
col_customer_0007638,col_unique_005322,Manizales,Caldas,
col_customer_0007639,col_unique_005323,Bucaramanga ,Santander,680
col_customer_0007640,col_unique_005323,Bucaramanga,Santander,680
col_customer_0007641,col_unique_005324,Cali,Valle del Cauca,760
col_customer_0007642,col_unique_005325,Cucuta,Norte de Santander,540
col_customer_0007643,col_unique_005326,Bogota,Bogota D.C.,110
col_customer_0007644,col_unique_005326,Bogota,Bogota D.C.,110
col_customer_0007645,col_unique_005326,Bogota,Bogota D.C.,110
col_customer_0007646,col_unique_005327,Ibague,Tolima,730
col_customer_0007647,col_unique_005328,Popayan,Cauca,190
col_customer_0007648,col_unique_005329,Cali,Valle del Cauca,760
col_customer_0007649,col_unique_005329,Cali,Valle del Cauca,760
col_customer_0007650,col_unique_005330,Popayan,Cauca,190
col_customer_0007651,col_unique_005331,Cucuta,Norte de Santander,540
col_customer_0007652,col_unique_005332,Cucuta,Norte de Santander,540
col_customer_0007653,col_unique_005333,Cali,Valle del Cauca,760
col_customer_0007654,col_unique_005334,Popayan, Cauca,190
col_customer_0007655,col_unique_005335,Barranquilla,Atlantico,080
col_customer_0007656,col_unique_005336,BOGOTA,Bogota D.C. ,110
col_customer_0007657,col_unique_005336,Bogota,Bogota D.C.,110
col_customer_0007658,col_unique_005336,Bogota,Bogota D.C.,110
col_customer_0007659,col_unique_005337,Bogota,Bogota D.C.,110
col_customer_0007660,col_unique_005338,Bogota,Bogota D.C.,110
col_customer_0007661,col_unique_005339,Barranquilla,Atlantico,080
col_customer_0007662,col_unique_005340,Villavicencio,Meta,500
col_customer_0007663,col_unique_005341,Cali,  Valle del Cauca  ,760
col_customer_0007664,col_unique_005342,Bucaramanga,Santander,680
col_customer_0007665,col_unique_005343,Chia,Cundinamarca,250
col_customer_0007666,col_unique_005344,Neiva,Huila,410
col_customer_0007667,col_unique_005344,Neiva,HUILA,410
col_customer_0007668,col_unique_005344,Neiva,Huila,410
col_customer_0007669,col_unique_005345,Cali,Valle del Cauca,760
col_customer_0007670,col_unique_005345,Cali,Valle del Cauca,760
col_customer_0007671,col_unique_005346,ibague,Tolima,730
col_customer_0007672,col_unique_005347,Medellin,Antioquia,050
col_customer_0007673,col_unique_005348,Cali,Valle del Cauca,760
col_customer_0007674,col_unique_005349,Santa Marta,magdalena,470
col_customer_0007675,col_unique_005350,  Bogota  ,Bogota D.C.,110
col_customer_0007676,col_unique_005351,Chia,Cundinamarca,250
col_customer_0007677,col_unique_005352,Bogota,Bogota D.C.,110
col_customer_0007678,col_unique_005352,Bogota,Bogota D.C.,110
col_customer_0007679,col_unique_005353,Medellin,  Antioquia  ,050
col_customer_0007680,col_unique_005354,Barranquilla,Atlantico,080
col_customer_0007681,col_unique_005354,Barranquilla,Atlantico,080
col_customer_0007682,col_unique_005355,Villavicencio,Meta,500
col_customer_0007683,col_unique_005355,Villavicencio,Meta,500
col_customer_0007684,col_unique_005356,Bogota,Bogota D.C.,110
col_customer_0007685,col_unique_005357,Medellin,Antioquia,050
col_customer_0007686,col_unique_005357,Medellin,Antioquia,050
col_customer_0007687,col_unique_005357,Medellin,Antioquia,050
col_customer_0007688,col_unique_005358,,Valle del Cauca,760
col_customer_0007689,col_unique_005359,Cali,Valle del Cauca,760
col_customer_0007690,col_unique_005360,Medellin,Antioquia,050
col_customer_0007691,col_unique_005361,Monteria,Cordoba,230
col_customer_0007692,col_unique_005362,Barranquilla,ATLANTICO,080
col_customer_0007693,col_unique_005362,Barranquilla,Atlantico,080
col_customer_0007694,col_unique_005362,Barranquilla,Atlantico,080
col_customer_0007695,col_unique_005363,Medellin,Antioquia,050
col_customer_0007696,col_unique_005364,Cucuta,  Norte de Santander  ,540
col_customer_0007697,col_unique_005365,VALLEDUPAR,Cesar,200
col_customer_0007698,col_unique_005366,Cali,Valle del Cauca,760
col_customer_0007699,col_unique_005366,Cali,Valle del Cauca,760
col_customer_0007700,col_unique_005367,Monteria,Cordoba,230
col_customer_0007701,col_unique_005368,Bogota,Bogota D.C.,110
col_customer_0007702,col_unique_005368,  Bogota  ,Bogota D.C.,110
col_customer_0007703,col_unique_005368,Bogota,Bogota D.C.,110
col_customer_0007704,col_unique_005369,Pasto,Narino,520
col_customer_0007705,col_unique_005370,Barranquilla,Atlantico,080
col_customer_0007706,col_unique_005371,Cali,Valle del Cauca,760
col_customer_0007707,col_unique_005371,Cali,Valle del Cauca,760
col_customer_0007708,col_unique_005371,Cali,Valle del Cauca,760
col_customer_0007709,col_unique_005372,Bogota,Bogota D.C.,110
col_customer_0007710,col_unique_005372,Bogota, Bogota D.C.,110
col_customer_0007711,col_unique_005372,Bogota,Bogota D.C.,110
col_customer_0007712,col_unique_005372,Bogota,Bogota D.C.,110
col_customer_0007713,col_unique_005372,Bogota,Bogota D.C.,110
col_customer_0007714,col_unique_005372,Bogota,Bogota D.C.,110
col_customer_0007715,col_unique_005372,Bogota,Bogota D.C.,110
col_customer_0007716,col_unique_005373,Bogota,Bogota D.C.,110
col_customer_0007717,col_unique_005374,Medellin,Antioquia,050
col_customer_0007718,col_unique_005375,Neiva,Huila,410
col_customer_0007719,col_unique_005376,Ibague,Tolima,730
col_customer_0007720,col_unique_005377,Medellin,Antioquia,050
col_customer_0007721,col_unique_005378,Cucuta,Norte de Santander,540
col_customer_0007722,col_unique_005378,Cucuta,Norte de Santander,540
col_customer_0007723,col_unique_005378,Cucuta,Norte de Santander,540
col_customer_0007724,col_unique_005379,Villavicencio,Meta,500
col_customer_0007725,col_unique_005380,Bogota,Bogota D.C.,110
col_customer_0007726,col_unique_005381,Barranquilla,Atlantico,080
col_customer_0007727,col_unique_005382, Bogota,Bogota D.C.,110
col_customer_0007728,col_unique_005383,Barranquilla,Atlantico,080
col_customer_0007729,col_unique_005384,Armenia ,  Quindio  ,630
col_customer_0007730,col_unique_005385,Bucaramanga,Santander,680
col_customer_0007731,col_unique_005386,Barranquilla,Atlantico,080
col_customer_0007732,col_unique_005386,Barranquilla,ATLANTICO,
col_customer_0007733,col_unique_005387,Bogota,Bogota D.C.,
col_customer_0007734,col_unique_005388,Cucuta,Norte de Santander,540
col_customer_0007735,col_unique_005389,Cali, Valle del Cauca,760
col_customer_0007736,col_unique_005390,Cali,Valle del Cauca,760
col_customer_0007737,col_unique_005390, Cali,Valle del Cauca,760
col_customer_0007738,col_unique_005390,Cali,Valle del Cauca,
col_customer_0007739,col_unique_005390,Cali,Valle del Cauca,760
col_customer_0007740,col_unique_005390,Cali,Valle del Cauca,760
col_customer_0007741,col_unique_005390,Cali,Valle del Cauca,760
col_customer_0007742,col_unique_005391,Santa Marta,Magdalena,470
col_customer_0007743,col_unique_005392, Bogota,Bogota D.C.,110
col_customer_0007744,col_unique_005393,Medellin,Antioquia,050
col_customer_0007745,col_unique_005394,Barranquilla,Atlantico,080
col_customer_0007746,col_unique_005395,Tunja, Boyaca,150
col_customer_0007747,col_unique_005396,Bogota,Bogota D.C.,110
col_customer_0007748,col_unique_005396,Bogota,Bogota D.C.,110
col_customer_0007749,col_unique_005397,Bogota,Bogota D.C.,110
col_customer_0007750,col_unique_005397,Bogota,Bogota D.C.,110
col_customer_0007751,col_unique_005398,Pasto,Narino ,520
col_customer_0007752,col_unique_005399,Medellin,Antioquia,050
col_customer_0007753,col_unique_005400,Medellin,Antioquia,050
col_customer_0007754,col_unique_005400,Medellin,Antioquia,050
col_customer_0007755,col_unique_005400,Medellin,Antioquia ,050
col_customer_0007756,col_unique_005401,Medellin,Antioquia,050
col_customer_0007757,col_unique_005402,Valledupar,Cesar,200
col_customer_0007758,col_unique_005402,valledupar,Cesar,200
col_customer_0007759,col_unique_005403,Cali,Valle del Cauca,760
col_customer_0007760,col_unique_005404,Barranquilla,Atlantico,080
col_customer_0007761,col_unique_005405,Santa Marta,Magdalena,470
col_customer_0007762,col_unique_005405, Santa Marta,Magdalena,470
col_customer_0007763,col_unique_005405,Santa Marta,Magdalena,
col_customer_0007764,col_unique_005406,Bogota,Bogota D.C.,110
col_customer_0007765,col_unique_005407,Pereira,Risaralda,660
col_customer_0007766,col_unique_005408,Medellin,Antioquia,050
col_customer_0007767,col_unique_005409,Cali,Valle del Cauca,760
col_customer_0007768,col_unique_005410,Bogota,Bogota D.C.,110
col_customer_0007769,col_unique_005410,Bogota,Bogota D.C.,110
col_customer_0007770,col_unique_005410,Bogota,Bogota D.C.,110
col_customer_0007771,col_unique_005411,Pasto,NARINO,520
col_customer_0007772,col_unique_005412,Bogota,Bogota D.C.,110
col_customer_0007773,col_unique_005412,Bogota,Bogota D.C.,110
col_customer_0007774,col_unique_005412,Bogota,Bogota D.C.,110
col_customer_0007775,col_unique_005412,Bogota,Bogota D.C.,110
col_customer_0007776,col_unique_005412,Bogota,Bogota D.C.,110
col_customer_0007777,col_unique_005412, Bogota,BOGOTA D.C.,110
col_customer_0007778,col_unique_005412,Bogota,Bogota D.C.,110
col_customer_0007779,col_unique_005413,Cali,  Valle del Cauca  ,760
col_customer_0007780,col_unique_005413,Cali,Valle del Cauca,760
